idFactura;montoTotal;habitacion
54023;5394457;91498
54024;6777955;32707
54025;2255246;114565
54026;127433;18794
54027;574364;66008
54028;9481878;9725
54029;67298;89587
54030;3785546;44461
54031;7114100;22636
54032;8194551;38520
54033;3624211;73302
54034;3664646;54520
54035;78244;76383
54036;4668113;73000
54037;6295287;69548
54038;3173515;37534
54039;372754;37834
54040;6195803;24453
54041;3999091;30324
54042;7804577;28090
54043;8249807;58455
54044;5449946;50052
54045;387518;14699
54046;3574526;68899
54047;8934506;2307
54048;7999133;36485
54049;1516060;119390
54050;6210984;61566
54051;4820848;92110
54052;8116924;60306
54053;2652445;21042
54054;8410650;109474
54055;1159770;91798
54056;1715618;42800
54057;364682;82253
54058;5282157;78444
54059;4609875;50190
54060;5267652;83687
54061;911312;25884
54062;3909706;74018
54063;2388817;118493
54064;2628560;72954
54065;2706143;32631
54066;2301909;29910
54067;7814834;101525
54068;5079590;21279
54069;6728786;95867
54070;7952119;88202
54071;461952;7778
54072;8980695;37403
54073;9211661;31190
54074;79867;116378
54075;7458052;56527
54076;4051840;74881
54077;2144542;23728
54078;1837056;108574
54079;2897018;5174
54080;9549707;102704
54081;4795266;29517
54082;4412008;52540
54083;314551;16284
54084;5430196;78556
54085;8392802;101621
54086;7947894;43510
54087;9171656;21736
54088;7754437;4537
54089;3284738;25539
54090;298593;58567
54091;1996745;19700
54092;1147821;19848
54093;2416704;86907
54094;4504892;40344
54095;7095029;67067
54096;6771632;78890
54097;512217;48479
54098;5819539;117640
54099;4911565;11646
54100;6792667;111922
54101;7608303;109897
54102;9256795;66808
54103;9368734;27047
54104;1374424;68186
54105;4088897;36174
54106;1331827;88711
54107;9238706;42872
54108;738896;4273
54109;4834524;73370
54110;2943473;19774
54111;8448680;1297
54112;9540588;92575
54113;1678972;18166
54114;2042502;67616
54115;8380671;65848
54116;9442097;43337
54117;4681820;1672
54118;8266998;115204
54119;9927901;111924
54120;5136525;60114
54121;7756337;86944
54122;5271539;59295
54123;2434599;55526
54124;6398127;87861
54125;9275900;78987
54126;3816495;84568
54127;8072710;99718
54128;7378061;32735
54129;2967270;86803
54130;434358;95988
54131;8807121;72472
54132;2398823;74100
54133;784394;16922
54134;4427572;86210
54135;2637330;65977
54136;896948;26049
54137;2540319;93751
54138;2375452;46458
54139;7872480;35673
54140;9802201;91433
54141;1063436;91903
54142;6947276;80650
54143;869778;84443
54144;8654574;74178
54145;179777;109294
54146;2584014;5868
54147;1882831;383
54148;6122592;2412
54149;4161149;104867
54150;1918864;35926
54151;140319;118402
54152;4357294;49701
54153;9566208;37136
54154;6088968;26242
54155;4177194;65316
54156;4032797;61211
54157;1423151;80674
54158;3420119;90673
54159;8352470;111179
54160;8851502;95851
54161;6250659;41528
54162;3732928;674
54163;3723394;68739
54164;8781928;84969
54165;4954918;58889
54166;4100125;26790
54167;2413441;27790
54168;771162;56048
54169;3065874;18134
54170;7117305;101636
54171;2023548;15010
54172;620330;107611
54173;493608;52815
54174;2481461;111804
54175;7413806;15232
54176;8437996;81127
54177;8193583;61938
54178;1955997;100155
54179;2694840;86723
54180;6507960;119521
54181;4462027;63850
54182;1473829;34421
54183;2685724;116091
54184;220588;78957
54185;5689290;75305
54186;4232852;92886
54187;7177195;118881
54188;7131163;86119
54189;3565686;97814
54190;6043605;38959
54191;584463;45095
54192;5071392;97906
54193;1233758;27268
54194;3402772;30061
54195;6276078;60426
54196;4822220;118751
54197;9329343;19468
54198;6137276;102340
54199;2239317;3952
54200;2359732;42488
54201;1424632;46549
54202;6439152;7041
54203;5216686;108597
54204;3942260;58394
54205;8748822;7435
54206;1199500;67623
54207;3793431;29488
54208;5759109;52926
54209;6772720;96200
54210;9539880;45283
54211;121653;56773
54212;7310983;55601
54213;1162205;97158
54214;2562948;36212
54215;9134230;22637
54216;29539;1887
54217;6835927;22221
54218;7280478;114111
54219;2737911;30784
54220;4520490;111799
54221;2073934;39130
54222;9238867;5013
54223;9481562;38022
54224;6849534;18127
54225;9699261;1041
54226;412286;74238
54227;7163549;56214
54228;9455510;22563
54229;6228608;59240
54230;3311067;88102
54231;9374605;22039
54232;1010819;63831
54233;1655767;11595
54234;485347;81532
54235;8692189;83667
54236;7119795;76612
54237;6306282;94024
54238;5977637;18466
54239;3256440;109488
54240;3128646;72141
54241;2352124;40209
54242;4940428;86291
54243;2374277;13540
54244;889531;32867
54245;4659967;48874
54246;2424213;22054
54247;9304026;47609
54248;3802278;88587
54249;985104;107050
54250;5117798;28217
54251;7639762;31627
54252;9808449;51563
54253;2905952;115511
54254;7410951;116539
54255;6581210;56396
54256;4328591;24734
54257;7784993;88161
54258;5422045;48893
54259;1268106;102359
54260;2704534;6655
54261;2096624;102995
54262;8375056;44853
54263;8698509;34969
54264;2699058;30287
54265;4268076;44122
54266;1122106;86240
54267;7639055;9005
54268;4454375;27500
54269;4913783;94004
54270;2998407;93862
54271;4360888;53801
54272;8953147;37059
54273;1608999;55402
54274;9974806;39074
54275;6543236;96883
54276;9750032;21897
54277;507907;47816
54278;3147279;77545
54279;3992403;40899
54280;7388004;72065
54281;6301691;40240
54282;7661470;49551
54283;4541536;119893
54284;8405323;44520
54285;9327038;105080
54286;3003806;67555
54287;5323673;41042
54288;3315048;65319
54289;3425438;98652
54290;8801059;78119
54291;4863467;8899
54292;7489402;42784
54293;2796276;88585
54294;198535;69082
54295;6741909;64444
54296;565089;98923
54297;1363077;81863
54298;5366668;93642
54299;7387955;62342
54300;6005200;48582
54301;7118315;88534
54302;9350325;9320
54303;6373305;17184
54304;4447097;85113
54305;1134992;37335
54306;4067425;103846
54307;7925023;25623
54308;9923832;32574
54309;4783318;68869
54310;1148751;104120
54311;812793;36594
54312;707862;96690
54313;9338190;60930
54314;3450385;55178
54315;2413514;98504
54316;4095968;9067
54317;9186881;92219
54318;7755511;1015
54319;8785348;16130
54320;4554527;116973
54321;4842053;90393
54322;761711;57562
54323;2805145;1654
54324;2911817;76980
54325;3117666;110718
54326;4767815;108079
54327;8638288;86066
54328;1902000;56333
54329;6095702;63627
54330;7966332;72884
54331;4139201;47219
54332;8310100;65603
54333;3086795;8178
54334;3294996;67895
54335;1988946;40773
54336;6546928;34276
54337;2431451;17755
54338;2138432;60820
54339;4769567;48524
54340;3135761;33311
54341;768524;94412
54342;868101;81352
54343;9906383;75987
54344;7875698;90883
54345;7342086;35421
54346;405007;48225
54347;6592393;102548
54348;8717498;74229
54349;4419370;95283
54350;3055186;115895
54351;9850350;28674
54352;9537911;56768
54353;3044570;106779
54354;5644857;69998
54355;7367500;23062
54356;2834777;21184
54357;1709111;22132
54358;6326763;26814
54359;3593113;69964
54360;7474972;29878
54361;6309601;14558
54362;4279633;50749
54363;879693;86462
54364;9044012;17633
54365;1947196;82343
54366;697848;39676
54367;1401315;65730
54368;4011945;74370
54369;6775696;110818
54370;8667597;46800
54371;2327479;21477
54372;9538501;22919
54373;5792949;58543
54374;5793941;89409
54375;552662;67288
54376;1996474;18378
54377;3632328;62386
54378;171206;26615
54379;7968673;38678
54380;7945714;11551
54381;5361214;83485
54382;7360328;82306
54383;9258628;61600
54384;7369414;54697
54385;378694;18524
54386;6060748;21520
54387;9717491;6505
54388;6125331;39523
54389;6177027;56699
54390;8633214;87903
54391;9784800;25326
54392;6369773;77713
54393;3713007;21891
54394;6439384;90063
54395;9834335;28814
54396;3993497;83750
54397;4276330;59852
54398;7084670;9056
54399;4062099;8373
54400;6077385;115983
54401;5610751;16078
54402;6891727;15700
54403;3504118;70218
54404;3706597;75444
54405;7219429;7311
54406;5260240;78271
54407;5789042;17570
54408;8431955;114907
54409;9662320;33996
54410;5873599;83578
54411;1821165;1914
54412;850510;119769
54413;73842;76481
54414;8369352;12863
54415;2291250;105473
54416;7958299;19953
54417;1268082;110607
54418;9797140;53482
54419;2668543;98325
54420;320466;35885
54421;2203891;30782
54422;1143951;101307
54423;8653187;26956
54424;6734688;6745
54425;3448282;107159
54426;2221601;106310
54427;267151;54359
54428;513486;88663
54429;2769294;38938
54430;1555368;32938
54431;9771397;88413
54432;8532467;4613
54433;4936575;69364
54434;4503014;101324
54435;6507124;79500
54436;1067145;105147
54437;9179429;79272
54438;15816;6202
54439;7033321;40842
54440;6463443;13841
54441;2011897;83023
54442;3960592;18786
54443;5535320;30095
54444;4045982;41766
54445;9931050;87833
54446;3895040;86315
54447;5062359;46598
54448;2354573;73012
54449;6841560;27805
54450;1193212;104713
54451;5613210;4911
54452;1117627;104562
54453;9859822;82517
54454;6975710;91604
54455;2854998;42316
54456;4488164;15238
54457;8788165;95682
54458;6854774;88329
54459;8486812;92443
54460;4298248;63541
54461;9581248;11240
54462;494232;87925
54463;4818814;46195
54464;480045;102281
54465;2552692;44293
54466;7561485;42112
54467;2963233;112989
54468;1482331;79858
54469;2693670;61306
54470;7001198;83907
54471;2015126;59305
54472;8893462;104425
54473;3751093;113181
54474;3606683;118712
54475;8573110;1536
54476;3390373;75941
54477;1783564;28523
54478;7983729;88890
54479;7879376;108193
54480;7212692;109587
54481;7569488;9525
54482;9381407;105559
54483;3889123;108671
54484;7049968;49874
54485;3531058;93230
54486;9289148;56861
54487;7049411;31781
54488;8627975;52687
54489;8231931;35767
54490;4593592;28321
54491;6301080;25832
54492;2021283;4340
54493;5138154;16842
54494;1775314;3617
54495;7716601;68851
54496;5322909;58070
54497;2036176;99018
54498;3408949;34183
54499;469739;16388
54500;930953;64681
54501;4326980;56382
54502;7077495;76394
54503;3601696;99424
54504;8004046;119323
54505;4198852;78193
54506;2562140;26724
54507;2336359;68718
54508;6085448;63493
54509;6884920;12894
54510;4568528;3527
54511;4984922;84497
54512;1629438;50736
54513;682046;9998
54514;4539629;4571
54515;1363122;100826
54516;7666670;119332
54517;5181224;98483
54518;6774948;80425
54519;7463334;17288
54520;4881780;98616
54521;9593533;46069
54522;379720;15988
54523;2265769;41506
54524;60730;91348
54525;2152163;71587
54526;3518964;6519
54527;9576616;20291
54528;5056309;35313
54529;9145035;18743
54530;6221008;36125
54531;751231;1566
54532;5692374;33779
54533;861166;67100
54534;1219581;105261
54535;4382510;64591
54536;109906;77128
54537;3843190;26482
54538;5477206;51027
54539;5361871;58069
54540;5608914;8584
54541;5343827;11325
54542;7225704;79540
54543;1842973;87274
54544;9376883;102817
54545;6857169;104345
54546;1381155;73423
54547;3811099;94770
54548;9339179;49253
54549;3841912;23140
54550;3722963;34034
54551;8670121;107701
54552;7584031;21055
54553;5910449;51171
54554;6921080;57389
54555;90068;80351
54556;1424445;35642
54557;3040102;21220
54558;9176677;40106
54559;6338223;41149
54560;1021126;78149
54561;1756882;2429
54562;5183960;57174
54563;5661607;33477
54564;6415837;96000
54565;936181;61521
54566;5605946;106368
54567;5405158;23397
54568;5256661;100301
54569;7197953;100780
54570;1305510;107751
54571;9412752;102986
54572;7266651;68016
54573;3953130;90837
54574;8006046;87610
54575;3187901;76369
54576;5737010;76665
54577;2091599;94204
54578;741184;55374
54579;748845;29570
54580;2452422;44873
54581;8148351;79330
54582;678596;78528
54583;5152407;74503
54584;8850061;23684
54585;4383751;44207
54586;7254802;96544
54587;9408374;67354
54588;3099128;10954
54589;8993609;105998
54590;751446;107614
54591;9638005;77235
54592;847268;90638
54593;7541611;104052
54594;6886460;29956
54595;7856442;48025
54596;6360337;22474
54597;1367179;53344
54598;5345276;26276
54599;2402939;98368
54600;523503;26109
54601;4686710;61932
54602;6133420;21836
54603;5245188;109645
54604;9133428;45923
54605;1215823;7058
54606;8960987;7954
54607;2109378;19528
54608;2616256;109378
54609;2013986;44562
54610;9049512;104669
54611;836443;14391
54612;3620104;55192
54613;6192029;829
54614;8736283;56785
54615;5135126;68857
54616;6730499;103217
54617;8906504;303
54618;3442705;10015
54619;8085525;74205
54620;278981;61508
54621;9507055;25496
54622;6239155;51969
54623;4229457;75172
54624;3786302;81160
54625;4694679;60180
54626;2062663;25947
54627;109681;77688
54628;2982699;35890
54629;6052017;34379
54630;2035756;111789
54631;4004108;99222
54632;4114563;100389
54633;3136913;10630
54634;6551688;55196
54635;6256464;91014
54636;1671875;8290
54637;4310939;75236
54638;5743200;50338
54639;3050628;107417
54640;9270339;98578
54641;6348366;55937
54642;9124471;14938
54643;7904652;4274
54644;2182923;5848
54645;6790914;66681
54646;5984804;6589
54647;3674601;67101
54648;8879794;69492
54649;701006;9111
54650;1904511;118530
54651;4848581;5865
54652;2716167;111969
54653;7495938;19892
54654;5101812;39893
54655;1919440;104365
54656;3892208;4953
54657;8637333;58989
54658;213443;92234
54659;8527240;2442
54660;7553289;89375
54661;9374188;87152
54662;5139580;99762
54663;5068008;53428
54664;8903450;11940
54665;9333349;26217
54666;5792648;25778
54667;7743331;35220
54668;4251319;8701
54669;797429;29261
54670;9999309;14286
54671;222811;119931
54672;4698114;109181
54673;5379743;24184
54674;736299;105541
54675;7287002;69367
54676;7691523;106760
54677;5830033;54389
54678;2409426;65382
54679;2784603;100133
54680;6521001;82758
54681;8834167;31092
54682;5364306;110954
54683;6715969;48825
54684;6620764;39854
54685;486048;54943
54686;9636218;51364
54687;4245554;16259
54688;1627539;4645
54689;6627949;19058
54690;6031949;97766
54691;2749458;90961
54692;5008432;44935
54693;1855609;34729
54694;9132950;81697
54695;2564748;69145
54696;7002127;93168
54697;4066675;86825
54698;433392;91153
54699;3384237;43764
54700;7907391;76152
54701;2324537;100047
54702;9180654;35687
54703;8722120;76095
54704;3598958;78369
54705;7036262;96161
54706;3662175;24293
54707;8973355;61953
54708;1495242;450
54709;1676135;81083
54710;2716749;3805
54711;1965681;49421
54712;2622008;96295
54713;8749753;96195
54714;8704903;80711
54715;6182841;79764
54716;9518925;90301
54717;3938847;44646
54718;4338378;26402
54719;6779456;46095
54720;1084346;12950
54721;8961809;48225
54722;4384414;21142
54723;3670513;2229
54724;3260366;21270
54725;9136158;84134
54726;7997561;100112
54727;2097510;34210
54728;1353307;46303
54729;4969719;14237
54730;9337163;14720
54731;4920251;35566
54732;1127915;51432
54733;4768522;79888
54734;8786620;33853
54735;8055879;15698
54736;6716069;102737
54737;747985;784
54738;3988871;81682
54739;9782731;25107
54740;6197208;46407
54741;7542097;14155
54742;2467516;70839
54743;7162085;62732
54744;3498339;54881
54745;8545647;40
54746;1466747;68906
54747;3633650;118447
54748;3280572;83852
54749;1406014;40325
54750;5813613;59042
54751;1411889;46652
54752;5317449;11088
54753;2467494;5376
54754;4933052;61699
54755;2287702;71841
54756;407120;51757
54757;6116674;86670
54758;8624029;24691
54759;2783797;110992
54760;3249749;63920
54761;8632977;39275
54762;5652704;56933
54763;6036613;61132
54764;3841391;61732
54765;8155644;82613
54766;2472066;32695
54767;5664265;117447
54768;3772086;82572
54769;7902558;84248
54770;4692268;87151
54771;4889012;65170
54772;464490;44611
54773;4206632;78224
54774;9193548;111213
54775;7458414;113408
54776;3628838;38148
54777;9845964;103289
54778;9892077;54147
54779;1860537;75293
54780;6369132;21698
54781;6316716;93215
54782;8150997;110621
54783;9759023;56178
54784;3907373;46616
54785;9522086;95200
54786;8512046;56976
54787;6022642;12484
54788;3882084;82330
54789;1224426;81560
54790;2569548;29398
54791;2346628;9106
54792;4764417;66672
54793;5604950;118415
54794;798043;61577
54795;9358458;62176
54796;9525652;31609
54797;2989617;12783
54798;5551437;31193
54799;5849246;77144
54800;3486455;71493
54801;9176229;38128
54802;9169122;42671
54803;9035301;27032
54804;6292415;60908
54805;9888233;44639
54806;660212;18126
54807;9003713;48383
54808;7992079;81763
54809;3182328;104537
54810;4936992;101431
54811;2715941;104910
54812;4934454;66934
54813;6500484;73035
54814;1696557;68041
54815;267573;93410
54816;7040037;75703
54817;7698531;98920
54818;8184841;101388
54819;1319777;111739
54820;500537;15245
54821;1622243;23834
54822;8937487;75861
54823;3788147;87759
54824;1790315;36665
54825;3213625;98761
54826;9146380;58034
54827;7890880;86718
54828;391732;113346
54829;9559547;116811
54830;9496752;98441
54831;1345181;96469
54832;7873150;16440
54833;2124929;108264
54834;3313113;59078
54835;630995;110200
54836;9589023;119554
54837;7109130;105766
54838;5234002;68332
54839;1634746;21404
54840;5042664;49517
54841;3072733;32437
54842;1989778;32595
54843;3885683;44563
54844;1994619;106518
54845;5955085;18874
54846;8350841;32380
54847;3901651;27373
54848;7937112;84616
54849;6334888;55212
54850;4555550;92651
54851;4111240;31270
54852;299176;64107
54853;4112183;64656
54854;8070593;6983
54855;4205460;42913
54856;2389476;76241
54857;3239367;70202
54858;9884832;12410
54859;8793147;87571
54860;5636508;48841
54861;7496774;28799
54862;8524238;87693
54863;6417737;85876
54864;7098459;20202
54865;2266750;78139
54866;3610740;84063
